sample,dataset,fastq_1,fastq_2
Papez01,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010101_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010101_2.fastq.gz
Papez01,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010102_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010102_2.fastq.gz
Papez01,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010103_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010103_2.fastq.gz
Papez01,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010104_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010104_2.fastq.gz
Papez02,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010201_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010201_2.fastq.gz
Papez02,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010202_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010202_2.fastq.gz
Papez02,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010203_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010203_2.fastq.gz
Papez02,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010204_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010204_2.fastq.gz
Papez03,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010301_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010301_2.fastq.gz
Papez03,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010302_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010302_2.fastq.gz
Papez03,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010303_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010303_2.fastq.gz
Papez03,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010304_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010304_2.fastq.gz
Papez04,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010402_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010402_2.fastq.gz
Papez04,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010403_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010403_2.fastq.gz
Papez04,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010404_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010404_2.fastq.gz
Papez05,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010501_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010501_2.fastq.gz
Papez05,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010502_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010502_2.fastq.gz
Papez05,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010503_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010503_2.fastq.gz
Papez05,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010504_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010504_2.fastq.gz
Papez06,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010601_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010601_2.fastq.gz
Papez06,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010602_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010602_2.fastq.gz
Papez06,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010603_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010603_2.fastq.gz
Papez06,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010604_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010604_2.fastq.gz
Papez07,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010701_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010701_2.fastq.gz
Papez07,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010702_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010702_2.fastq.gz
Papez07,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010703_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010703_2.fastq.gz
Papez07,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010704_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010704_2.fastq.gz
Papez08,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010801_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010801_2.fastq.gz
Papez08,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010802_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010802_2.fastq.gz
Papez08,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010803_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010803_2.fastq.gz
Papez08,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010804_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010804_2.fastq.gz
Papez09,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010901_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010901_2.fastq.gz
Papez09,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010902_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010902_2.fastq.gz
Papez09,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010903_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010903_2.fastq.gz
Papez09,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010904_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH010904_2.fastq.gz
Papez10,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011001_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011001_2.fastq.gz
Papez10,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011002_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011002_2.fastq.gz
Papez10,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011003_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011003_2.fastq.gz
Papez10,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011004_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011004_2.fastq.gz
Papez11,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011101_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011101_2.fastq.gz
Papez11,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011102_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011102_2.fastq.gz
Papez11,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011103_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011103_2.fastq.gz
Papez11,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011104_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011104_2.fastq.gz
Papez12,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011201_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011201_2.fastq.gz
Papez12,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011202_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011202_2.fastq.gz
Papez12,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011203_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011203_2.fastq.gz
Papez12,Papez,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011204_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/INH011204_2.fastq.gz
NovakProd01,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58309.fastq.gz,
NovakProd02,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58313.fastq.gz,
NovakProd03,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58315.fastq.gz,
NovakProd04,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58316.fastq.gz,
NovakProd05,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58317.fastq.gz,
NovakProd07,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58319.fastq.gz,
NovakProd08,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58320.fastq.gz,
NovakProd09,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58321.fastq.gz,
NovakProd10,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58322.fastq.gz,
NovakProd11,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58323.fastq.gz,
NovakProd12,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58326.fastq.gz,
NovakProd13,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58327.fastq.gz,
NovakProd14,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58330.fastq.gz,
NovakProd15,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58331.fastq.gz,
NovakProd16,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58335.fastq.gz,
NovakProd17,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58340.fastq.gz,
NovakProd18,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58344.fastq.gz,
NovakProd19,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58347.fastq.gz,
NovakProd20,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58348.fastq.gz,
NovakProd21,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58350.fastq.gz,
NovakProd22,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58351.fastq.gz,
NovakProd23,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58352.fastq.gz,
NovakProd24,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58354.fastq.gz,
NovakProd25,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58364.fastq.gz,
NovakProd26,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58365.fastq.gz,
NovakProd27,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58366.fastq.gz,
NovakProd28,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58368.fastq.gz,
NovakProd29,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58369.fastq.gz,
NovakProd30,NovakProducers,/data/borth/mriedl/data/P06-RawData/results/fastq/58370.fastq.gz,
WgunySub01,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030101.fastq.gz,
WgunySub01,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030102.fastq.gz,
WgunySub02,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030201.fastq.gz,
WgunySub02,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030202.fastq.gz,
WgunySub03,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030301.fastq.gz,
WgunySub03,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030302.fastq.gz,
WgunySub04,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030401.fastq.gz,
WgunySub04,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030402.fastq.gz,
WgunySub05,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030501.fastq.gz,
WgunySub05,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030502.fastq.gz,
WgunySub06,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030601.fastq.gz,
WgunySub06,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030602.fastq.gz,
WgunySub07,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030701.fastq.gz,
WgunySub07,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030702.fastq.gz,
WgunySub08,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030801.fastq.gz,
WgunySub08,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030802.fastq.gz,
WgunySub09,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030901.fastq.gz,
WgunySub09,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH030902.fastq.gz,
WgunySub10,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031001.fastq.gz,
WgunySub10,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031002.fastq.gz,
WgunySub11,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031101.fastq.gz,
WgunySub11,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031102.fastq.gz,
WgunySub12,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031201.fastq.gz,
WgunySub12,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031202.fastq.gz,
WgunySub13,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031301.fastq.gz,
WgunySub13,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031302.fastq.gz,
WgunySub14,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031401.fastq.gz,
WgunySub14,WeingunySubclones,/data/borth/mriedl/data/P06-RawData/results/fastq/INH031402.fastq.gz,
WgunyDE01,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040101.fastq.gz,
WgunyDE01,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040102.fastq.gz,
WgunyDE02,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040201.fastq.gz,
WgunyDE02,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040202.fastq.gz,
WgunyDE03,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040301.fastq.gz,
WgunyDE03,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040302.fastq.gz,
WgunyDE04,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040401.fastq.gz,
WgunyDE04,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040402.fastq.gz,
WgunyDE05,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040501.fastq.gz,
WgunyDE05,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040502.fastq.gz,
WgunyDE06,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040601.fastq.gz,
WgunyDE06,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040602.fastq.gz,
WgunyDE07,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040701.fastq.gz,
WgunyDE07,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040702.fastq.gz,
WgunyDE08,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040801.fastq.gz,
WgunyDE08,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040802.fastq.gz,
WgunyDE09,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040901.fastq.gz,
WgunyDE09,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH040902.fastq.gz,
WgunyDE10,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH041001.fastq.gz,
WgunyDE10,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH041002.fastq.gz,
WgunyDE11,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH041101.fastq.gz,
WgunyDE11,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH041102.fastq.gz,
WgunyDE12,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH041201.fastq.gz,
WgunyDE12,WeingunyDirectedEvolution,/data/borth/mriedl/data/P06-RawData/results/fastq/INH041202.fastq.gz,
NovakLnc01,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050101.fastq.gz,
NovakLnc01,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050102.fastq.gz,
NovakLnc01,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050103.fastq.gz,
NovakLnc01,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050104.fastq.gz,
NovakLnc02,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050201.fastq.gz,
NovakLnc02,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050202.fastq.gz,
NovakLnc02,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050203.fastq.gz,
NovakLnc02,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050204.fastq.gz,
NovakLnc03,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050301.fastq.gz,
NovakLnc03,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050302.fastq.gz,
NovakLnc03,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050303.fastq.gz,
NovakLnc03,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050304.fastq.gz,
NovakLnc04,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050401.fastq.gz,
NovakLnc04,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050402.fastq.gz,
NovakLnc04,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050403.fastq.gz,
NovakLnc04,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050404.fastq.gz,
NovakLnc05,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050501.fastq.gz,
NovakLnc05,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050502.fastq.gz,
NovakLnc05,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050503.fastq.gz,
NovakLnc05,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050504.fastq.gz,
NovakLnc06,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050601.fastq.gz,
NovakLnc06,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050602.fastq.gz,
NovakLnc06,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050603.fastq.gz,
NovakLnc06,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050604.fastq.gz,
NovakLnc07,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050701.fastq.gz,
NovakLnc07,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050702.fastq.gz,
NovakLnc07,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050703.fastq.gz,
NovakLnc07,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050704.fastq.gz,
NovakLnc08,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050801.fastq.gz,
NovakLnc08,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050802.fastq.gz,
NovakLnc08,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050803.fastq.gz,
NovakLnc08,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050804.fastq.gz,
NovakLnc09,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050901.fastq.gz,
NovakLnc09,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050902.fastq.gz,
NovakLnc09,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050903.fastq.gz,
NovakLnc09,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH050904.fastq.gz,
NovakLnc10,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051001.fastq.gz,
NovakLnc10,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051002.fastq.gz,
NovakLnc10,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051003.fastq.gz,
NovakLnc10,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051004.fastq.gz,
NovakLnc11,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051101.fastq.gz,
NovakLnc11,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051102.fastq.gz,
NovakLnc11,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051103.fastq.gz,
NovakLnc11,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051104.fastq.gz,
NovakLnc12,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051201.fastq.gz,
NovakLnc12,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051202.fastq.gz,
NovakLnc12,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051203.fastq.gz,
NovakLnc12,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051204.fastq.gz,
NovakLnc13,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051301.fastq.gz,
NovakLnc13,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051302.fastq.gz,
NovakLnc13,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051303.fastq.gz,
NovakLnc13,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051304.fastq.gz,
NovakLnc14,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051401.fastq.gz,
NovakLnc14,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051402.fastq.gz,
NovakLnc14,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051403.fastq.gz,
NovakLnc14,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051404.fastq.gz,
NovakLnc15,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051501.fastq.gz,
NovakLnc15,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051502.fastq.gz,
NovakLnc15,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051503.fastq.gz,
NovakLnc15,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051504.fastq.gz,
NovakLnc16,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051601.fastq.gz,
NovakLnc16,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051602.fastq.gz,
NovakLnc16,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051603.fastq.gz,
NovakLnc16,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051604.fastq.gz,
NovakLnc17,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051701.fastq.gz,
NovakLnc17,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051702.fastq.gz,
NovakLnc17,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051703.fastq.gz,
NovakLnc17,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051704.fastq.gz,
NovakLnc18,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051801.fastq.gz,
NovakLnc18,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051802.fastq.gz,
NovakLnc18,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051803.fastq.gz,
NovakLnc18,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051804.fastq.gz,
NovakLnc19,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051901.fastq.gz,
NovakLnc19,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051902.fastq.gz,
NovakLnc19,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051903.fastq.gz,
NovakLnc19,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH051904.fastq.gz,
NovakLnc20,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052001.fastq.gz,
NovakLnc20,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052002.fastq.gz,
NovakLnc20,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052003.fastq.gz,
NovakLnc20,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052004.fastq.gz,
NovakLnc21,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052101.fastq.gz,
NovakLnc21,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052102.fastq.gz,
NovakLnc21,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052103.fastq.gz,
NovakLnc21,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052104.fastq.gz,
NovakLnc22,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052201.fastq.gz,
NovakLnc22,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052202.fastq.gz,
NovakLnc22,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052203.fastq.gz,
NovakLnc22,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052204.fastq.gz,
NovakLnc23,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052301.fastq.gz,
NovakLnc23,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052302.fastq.gz,
NovakLnc23,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052303.fastq.gz,
NovakLnc23,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052304.fastq.gz,
NovakLnc24,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052401.fastq.gz,
NovakLnc24,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052402.fastq.gz,
